"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205"
"916",9491,15114,16016,16926,17814,18735,19608,20452,21374,22278,23146,24016,24937,25872,26763,27678,28585,29513,30440,31339,32245,33176,34103,35005,35932,36862,37744,38665,39554,40457,41382,42264,43155,44055,44956,45834,46751,47673,48595,49512,50406,51323,52187,53101,53961,54828,55703,56594,57486,58354,59222,60105,60987,61853,62723,63616,64539,65448,66351,67238,68111,69018,69895,70802,71730,72606,73454,74334,75215,76077,76991,77884,78756,79642,80540,81414,82305,83225,84144,85060,85938,86822,87708,88614,89513,90415,91287,92209,93132,94015,94907,95820,96742,97614,98517,99446,100350,101220,102077,102943,103822,104712,105582,106503,107434,108363,109256,110136,111947,112828,113669,114547,115467,116347,117229,118139,119005,119866,120769,121688,122564,123451,124315,125190,126059,126979,127873,128775,129668,130588,131503,132391,133265,134144,135015,135882,136787,137688,138597,139474,140391,141259,142133,143017,143897,144798,145671,146529,147442,148367,149267,150188,151067,151942,152839,153745,154671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",2693,9278,11575,15115,16017,16927,17815,18736,19609,20453,21375,22279,23147,24017,24938,25873,26764,27679,28586,29514,30441,31340,32246,33177,34104,35006,35933,36863,37745,38666,39555,40458,41383,42265,43156,44056,45835,46752,47674,48596,49513,50407,51324,52188,53102,53962,54829,55704,56595,57487,58355,59223,60106,60988,61854,62724,63617,64540,65449,66352,67239,68112,69019,69896,70803,71731,72607,73455,74335,75216,76078,76992,77885,78757,79643,80541,81415,82306,83226,84145,85061,85939,86823,87709,88615,89514,90416,91288,92210,93133,94016,94908,95821,96743,97615,98518,99447,100351,101221,102078,102944,103823,104713,105583,106504,107435,108364,110137,111027,111948,112829,113670,114548,115468,116348,117230,118140,119006,119867,120770,121689,122565,123452,124316,125191,126060,126980,127874,128776,130589,131504,132392,133266,134145,135016,135883,136788,137689,138598,139475,140392,141260,142134,143018,143898,144799,145672,146530,147443,148368,149268,150189,151068,151943,152840,153746,154672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",11405,15116,16018,16928,17816,18737,19610,20454,21376,22280,23148,24018,24939,25874,26765,27680,28587,29515,30442,31341,32247,33178,34105,35007,35934,36864,37746,38667,39556,40459,41384,42266,43157,44057,44957,45836,46753,47675,48597,49514,50408,51325,52189,53103,53963,54830,55705,56596,57488,58356,59224,60107,60989,61855,62725,63618,64541,65450,66353,67240,68113,69020,69897,70804,71732,72608,73456,74336,75217,76079,76993,77886,78758,79644,80542,81416,82307,83227,84146,85062,85940,86824,87710,88616,89515,90417,91289,92211,93134,94017,94909,95822,96744,97616,98519,99448,100352,101222,102079,102945,103824,104714,105584,106505,107436,108365,109257,110138,111028,111949,112830,113671,114549,115469,116349,117231,118141,119007,119868,120771,121690,122566,123453,124317,125192,126061,126981,128777,129669,130590,131505,132393,133267,134146,135017,135884,136789,137690,138599,139476,140393,141261,142135,143019,143899,144800,145673,146531,147444,148369,149269,150190,151069,151944,152841,153747,154673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",3748,13859,15117,16019,16929,17817,18738,19611,20455,21377,22281,23149,24019,24940,25875,26766,27681,28588,29516,30443,31342,32248,33179,34106,35008,35935,36865,37747,38668,39557,40460,41385,42267,43158,44058,44958,45837,46754,47676,48598,49515,50409,51326,52190,53104,53964,54831,56597,57489,58357,59225,60108,60990,61856,62726,63619,64542,65451,66354,67241,68114,69021,69898,70805,71733,72609,73457,74337,75218,76080,76994,77887,78759,79645,80543,81417,82308,83228,84147,85063,85941,86825,87711,88617,89516,90418,91290,92212,93135,94018,94910,95823,96745,97617,98520,99449,100353,101223,102080,102946,103825,104715,105585,106506,107437,108366,109258,110139,111029,111950,112831,113672,114550,115470,116350,117232,118142,119008,119869,120772,121691,122567,123454,124318,125193,126062,126982,127875,128778,129670,130591,131506,132394,133268,134147,135018,135885,136790,137691,138600,139477,140394,141262,142136,143020,143900,144801,145674,146532,147445,148370,149270,150191,151945,152842,153748,154674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",11406,15118,16020,16930,17818,18739,19612,20456,21378,22282,23150,24020,24941,25876,26767,27682,28589,29517,30444,31343,32249,33180,34107,35009,35936,36866,37748,38669,39558,40461,41386,42268,43159,44059,44959,45838,46755,47677,48599,49516,50410,51327,52191,53105,53965,54832,55706,56598,57490,58358,59226,60109,60991,61857,62727,63620,64543,65452,66355,67242,68115,69022,69899,70806,71734,72610,73458,74338,75219,76081,76995,77888,78760,79646,80544,81418,82309,83229,84148,85064,85942,86826,87712,88618,89517,90419,91291,92213,93136,94019,94911,95824,96746,97618,98521,99450,100354,101224,102081,102947,103826,104716,105586,106507,107438,108367,109259,110140,111030,111951,112832,113673,114551,115471,116351,117233,118143,119009,119870,120773,121692,122568,123455,124319,125194,126063,126983,128779,129671,130592,131507,132395,133269,134148,135019,135886,136791,137692,138601,139478,140395,141263,142137,143021,143901,144802,145675,146533,147446,148371,149271,150192,151070,151946,152843,153749,154675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",17,16021,16931,17819,18740,19613,20457,21379,22283,23151,24021,24942,25877,26768,27683,28590,29518,30445,31344,32250,33181,34108,35010,35937,36867,37749,38670,39559,40462,41387,42269,43160,44060,44960,45839,46756,47678,48600,49517,50411,51328,52192,53106,53966,54833,55707,56599,57491,58359,59227,60110,60992,61858,62728,63621,64544,65453,66356,67243,68116,69023,69900,70807,71735,72611,73459,74339,75220,76082,76996,77889,78761,79647,80545,81419,82310,83230,84149,85065,85943,86827,87713,88619,89518,90420,91292,92214,93137,94020,94912,95825,96747,97619,98522,99451,100355,101225,102082,102948,103827,104717,105587,106508,107439,108368,109260,110141,111031,111952,112833,113674,114552,115472,116352,117234,118144,119010,119871,120774,121693,122569,123456,124320,125195,126064,126984,127876,128780,129672,130593,131508,132396,133270,134149,135020,135887,136792,137693,138602,139479,140396,141264,142138,143022,143902,144803,145676,146534,147447,148372,149272,150193,151071,151947,152844,153750,154676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",580,15119,16022,16932,17820,18741,19614,21380,22284,23152,24022,24943,25878,26769,27684,28591,29519,30446,31345,32251,33182,34109,35011,35938,36868,37750,38671,39560,40463,41388,42270,43161,44061,44961,45840,46757,47679,48601,49518,50412,51329,52193,53107,53967,54834,55708,56600,57492,58360,59228,60111,60993,61859,62729,63622,64545,65454,66357,67244,68117,69024,69901,70808,71736,72612,73460,74340,75221,76083,76997,77890,78762,79648,80546,81420,82311,83231,84150,85066,85944,86828,87714,88620,89519,90421,91293,92215,93138,94021,94913,95826,96748,97620,98523,99452,100356,101226,102083,102949,103828,104718,105588,106509,107440,108369,109261,110142,111032,111953,112834,113675,114553,115473,116353,117235,118145,119011,119872,120775,121694,122570,123457,124321,125196,126065,126985,127877,128781,129673,130594,131509,132397,133271,134150,135021,135888,136793,137694,138603,139480,140397,141265,142139,143023,143903,144804,145677,146535,147448,148373,149273,150194,151072,151948,152845,153751,154677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",863,15120,16023,16933,17821,18742,19615,20458,21381,22285,24023,24944,25879,26770,27685,28592,29520,30447,31346,32252,33183,34110,35012,35939,36869,37751,38672,39561,40464,41389,42271,43162,44062,44962,45841,46758,47680,48602,49519,50413,51330,52194,53108,53968,54835,55709,56601,57493,58361,59229,60112,60994,61860,62730,63623,64546,65455,66358,67245,68118,69025,69902,70809,71737,72613,73461,74341,75222,76084,76998,77891,78763,79649,80547,81421,82312,83232,84151,85067,85945,86829,87715,88621,89520,90422,91294,92216,93139,94022,94914,95827,96749,97621,98524,99453,100357,101227,102084,102950,103829,104719,105589,106510,107441,108370,109262,110143,111033,111954,112835,113676,114554,115474,116354,117236,118146,119012,119873,120776,121695,122571,123458,124322,125197,126066,126986,127878,128782,129674,130595,131510,132398,133272,134151,135022,135889,136794,137695,138604,139481,140398,141266,142140,143024,143904,144805,145678,146536,147449,148374,149274,150195,151073,151949,152846,153752,154678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",422,560,839,965,1178,2256,2761,3280,3465,4122,4458,4688,5090,5282,5528,6265,6559,6956,7516,7747,8873,9744,10355,10764,10872,10972,11089,11787,11885,12004,12622,12918,13122,13315,13431,15121,16024,16934,17822,18743,21382,22286,24945,25880,27686,28593,29521,30448,31347,32253,33184,34111,35013,35940,36870,37752,38673,39562,41390,42272,43163,44063,44963,46759,47681,48603,49520,50414,51331,53109,54836,55710,56602,57494,58362,60113,60995,62731,64547,65456,66359,67246,69026,70810,71738,73462,74342,75223,76085,76999,77892,79650,80548,82313,83233,84152,85068,86830,87716,88622,89521,90423,92217,93140,94915,95828,96750,97622,98525,99454,100358,101228,102085,102951,103830,105590,106511,107442,108371,109263,110144,111034,111955,112836,114555,115475,116355,117237,118147,119874,120777,121696,126067,126987,127879,128783,129675,130596,131511,135023,135890,136795,137696,138605,140399,141267,143025,144806,147450,148375,149275,150196,151074,151950,152847,153753,154679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",417,558,3273,4455,5526,6558,9738,10758,11784,13120,13310,15122,16025,16935,17823,18744,21383,22287,23153,24024,24946,25881,26771,27687,28594,29522,30449,31348,32254,33185,34112,35014,35941,36871,37753,38674,39563,40465,41391,42273,43164,44064,44964,45842,46760,47682,48604,49521,50415,51332,53110,53969,54837,55711,56603,57495,58363,59230,60114,60996,62732,63624,64548,65457,66360,67247,68119,69027,69903,70811,71739,73463,74343,75224,76086,77000,77893,78764,79651,80549,82314,83234,84153,85069,85946,86831,87717,88623,89522,90424,91295,92218,93141,94023,94916,95829,96751,97623,98526,99455,100359,101229,102086,102952,103831,104720,105591,106512,107443,108372,109264,110145,111035,111956,112837,114556,115476,116356,117238,118148,119013,119875,120778,121697,123459,124323,125198,126068,126988,127880,128784,129676,130597,131512,133273,134152,135024,135891,136796,137697,138606,139482,140400,141268,142141,143026,144807,146537,147451,148376,149276,150197,151075,151951,152848,153754,154680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926",446,2766,5298,7757,8411,8530,8776,9749,9750,12927,13130,13952,15123,16026,16936,17824,18745,20459,21384,22288,23154,24025,24947,25882,26772,27688,28595,29523,30450,31349,32255,33186,34113,35015,35942,36872,37754,38675,39564,40466,41392,42274,43165,44065,44965,46761,47683,48605,49522,50416,51333,52195,53111,53970,54838,55712,56604,57496,58364,59231,60115,60997,61861,62733,63625,64549,65458,66361,67248,68120,69028,70812,71740,72614,73464,74344,75225,76087,77001,77894,78765,79652,80550,81422,82315,83235,84154,85070,85947,86832,87718,88624,89523,90425,91296,92219,93142,94917,95830,96752,97624,98527,99456,100360,102953,104721,105592,106513,107444,108373,109265,110146,111036,111957,112838,114557,115477,116357,117239,118149,119014,119876,120779,121698,122572,123460,124324,125199,126069,126989,127881,128785,129677,130598,131513,132399,133274,134153,135025,135892,136797,137698,138607,139483,140401,141269,143027,144808,145679,146538,147452,148377,149277,150198,151076,152849,153755,154681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927",4144,8424,8559,10884,12106,13451,15124,16027,16937,17825,18746,19616,20460,21385,22289,23155,24026,24948,25883,26773,27689,28596,29524,30451,31350,32256,33187,34114,35016,35943,36873,37755,38676,39565,40467,41393,42275,43166,44066,44966,45843,46762,47684,48606,49523,50417,51334,52196,53112,53971,54839,55713,56605,57497,58365,60116,60998,61862,62734,63626,64550,65459,66362,67249,68121,69029,69904,70813,71741,72615,73465,74345,75226,76088,77002,77895,78766,79653,80551,81423,82316,83236,84155,85071,85948,86833,87719,88625,89524,90426,91297,92220,93143,94024,94918,95831,96753,97625,98528,99457,100361,102954,103832,104722,105593,106514,107445,108374,109266,110147,111037,111958,112839,113677,114558,115478,116358,117240,118150,119015,119877,120780,121699,122573,124325,125200,126070,126990,127882,128786,129678,130599,131514,132400,133275,134154,135893,136798,137699,138608,139484,140402,141270,142142,143028,143905,144809,145680,147453,148378,149278,150199,151077,151952,152850,153756,154682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928",561,840,966,2257,3281,3466,4123,4459,5283,5529,6560,7515,7748,8872,9745,10356,10765,10873,11788,11886,13124,13316,13430,15125,16028,16938,17826,18747,19617,21386,22290,24949,25884,26774,27690,28597,29525,30452,31351,32257,33188,34115,35017,35944,36874,37756,38677,39566,41394,42276,43167,44067,44967,45844,46763,47685,48607,49524,50418,51335,53113,54840,55714,56606,57498,58366,60117,60999,62735,63627,64551,65460,66363,67250,68122,69030,70814,71742,73466,74346,75227,76089,77003,77896,78767,79654,80552,82317,83237,84156,85072,85949,86834,87720,88626,89525,90427,92221,93144,94919,95832,96754,97626,98529,99458,100362,101230,102087,102955,103833,105594,106515,107446,108375,109267,110148,111038,111959,112840,114559,115479,116359,117241,118151,119878,120781,121700,124326,125201,126071,126991,127883,128787,129679,130600,131515,134155,135026,135894,136799,137700,138609,139485,140403,141271,142143,143029,144810,147454,148379,149279,150200,151078,151953,152851,153757,154683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929",2774,8425,8558,10988,15126,16029,16939,17827,18748,19618,20461,21387,22291,23156,24027,24950,25885,26775,27691,28598,29526,30453,31352,32258,33189,34116,35018,35945,36875,37757,38678,39567,40468,41395,42277,43168,44068,44968,46764,47686,48608,49525,50419,51336,52197,53114,53972,54841,55715,56607,57499,58367,59232,60118,61000,61863,62736,63628,64552,65461,66364,67251,68123,69031,69905,70815,71743,72616,73467,74347,75228,76090,77004,77897,78768,79655,80553,81424,82318,83238,84157,85073,85950,86835,87721,88627,89526,90428,91298,92222,93145,94025,94920,95833,96755,97627,98530,99459,100363,102956,103834,104723,105595,106516,107447,108376,109268,110149,111039,111960,112841,113678,114560,115480,116360,117242,118152,119016,119879,120782,121701,122574,123461,125202,126072,126992,127884,128788,129680,130601,131516,132401,133276,134156,135027,135895,136800,137701,138610,139486,140404,141272,142144,143030,143906,144811,145681,146539,147455,148380,149280,150201,151079,151954,152852,153758,154684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930",447,3288,5288,13322,15127,16030,16940,17828,18749,20462,21388,22292,23157,24028,24951,25886,26776,27692,28599,29527,30454,31353,32259,33190,34117,35019,35946,36876,37758,38679,39568,40469,41396,42278,43169,44069,44969,45845,46765,47687,48609,49526,50420,51337,53115,53973,54842,55716,56608,57500,58368,59233,60119,61001,61864,62737,63629,64553,65462,66365,67252,68124,69032,70816,71744,72617,73468,74348,75229,76091,77005,77898,78769,79656,80554,81425,82319,83239,84158,85074,85951,86836,87722,88628,89527,90429,91299,92223,93146,94026,94921,95834,96756,97628,98531,99460,100364,101231,102088,102957,103835,104724,105596,106517,107448,108377,109269,110150,111040,111961,112842,113679,114561,115481,116361,117243,118153,119017,119880,120783,121702,122575,123462,124327,125203,126073,126993,127885,128789,129681,130602,131517,132402,133277,134157,135028,135896,136801,137702,138611,139487,140405,141273,142145,143031,143907,144812,146540,147456,148381,149281,150202,151080,151955,152853,153759,154685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931",13123,15128,16031,16941,17829,18750,19619,20463,21389,22293,23158,24029,24952,25887,26777,27693,28600,29528,30455,31354,32260,33191,34118,35020,35947,36877,37759,38680,39569,40470,41397,42279,43170,44070,44970,45846,46766,47688,48610,49527,50421,51338,52198,53116,53974,54843,55717,56609,57501,58369,59234,60120,61002,61865,62738,63630,64554,65463,66366,67253,68125,69033,69906,70817,71745,72618,73469,74349,75230,76092,77006,77899,78770,79657,80555,81426,82320,83240,84159,85075,85952,86837,87723,88629,89528,90430,91300,92224,93147,94027,94922,95835,96757,97629,98532,99461,100365,101232,102089,102958,103836,104725,105597,106518,107449,108378,109270,110151,111041,111962,112843,113680,114562,115482,116362,117244,118154,119018,119881,120784,121703,122576,123463,124328,125204,126074,126994,127886,128790,129682,130603,131518,132403,133278,134158,135029,135897,136802,137703,138612,139488,140406,141274,142146,143032,144813,145682,146541,147457,148382,149282,150203,151081,151956,152854,153760,154686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932",16,16032,16942,17830,18751,19620,20464,21390,22294,23159,24030,24953,25888,26778,27694,28601,29529,30456,31355,32261,33192,34119,35021,35948,36878,37760,38681,39570,40471,41398,42280,43171,44071,44971,45847,46767,47689,48611,49528,50422,51339,52199,53117,53975,54844,55718,56610,57502,58370,59235,60121,61003,61866,62739,63631,64555,65464,66367,67254,68126,69034,69907,70818,71746,72619,73470,74350,75231,76093,77007,77900,78771,79658,80556,81427,82321,83241,84160,85076,85953,86838,87724,88630,89529,90431,91301,92225,93148,94028,94923,95836,96758,97630,98533,99462,100366,101233,102090,102959,103837,104726,105598,106519,107450,108379,109271,110152,111042,111963,112844,113681,114563,115483,116363,117245,118155,119019,119882,120785,121704,122577,123464,124329,125205,126075,126995,127887,128791,129683,130604,131519,132404,133279,134159,135030,135898,136803,137704,138613,139489,140407,141275,142147,143033,143908,144814,145683,146542,147458,148383,149283,150204,151082,151957,152855,153761,154687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933",9,16033,16943,17831,18752,19621,20465,21391,22295,23160,24031,24954,25889,26779,27695,28602,29530,30457,31356,32262,33193,34120,35022,35949,36879,37761,38682,39571,40472,41399,42281,43172,44072,44972,45848,46768,47690,48612,49529,50423,51340,52200,53118,53976,54845,55719,56611,57503,58371,59236,60122,61004,61867,62740,63632,64556,65465,66368,67255,68127,69035,69908,70819,71747,72620,73471,74351,75232,76094,77008,77901,78772,79659,80557,81428,82322,83242,84161,85077,85954,86839,87725,88631,89530,90432,91302,92226,93149,94029,94924,95837,96759,97631,98534,99463,100367,101234,102091,102960,103838,104727,105599,106520,107451,108380,109272,110153,111043,111964,112845,113682,114564,115484,116364,117246,118156,119020,119883,120786,121705,122578,123465,124330,125206,126076,126996,127888,128792,129684,130605,131520,132405,133280,134160,135031,135899,136804,137705,138614,139490,140408,141276,142148,143034,143909,144815,145684,146543,147459,148384,149284,150205,151083,151958,152856,153762,154688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934",995,7772,15129,16034,16944,17832,18753,19622,20466,21392,22296,23161,24955,25890,26780,27696,28603,29531,30458,31357,32263,33194,34121,35023,35950,36880,37762,38683,39572,40473,41400,42282,43173,44073,44973,45849,46769,47691,48613,49530,50424,51341,52201,53119,53977,54846,55720,56612,57504,58372,59237,60123,61005,61868,62741,63633,64557,65466,66369,67256,68128,69036,69909,70820,71748,72621,73472,74352,75233,76095,77009,77902,78773,79660,80558,81429,82323,83243,84162,85078,85955,86840,87726,88632,89531,90433,91303,92227,93150,94925,95838,96760,97632,98535,99464,100368,101235,102092,102961,103839,104728,105600,106521,107452,108381,109273,110154,111044,111965,112846,113683,114565,115485,116365,117247,118157,119021,119884,120787,121706,122579,123466,124331,125207,126077,126997,127889,128793,129685,130606,131521,132406,133281,134161,135032,135900,136805,137706,138615,139491,140409,141277,142149,143035,143910,144816,145685,146544,147460,148385,149285,150206,151084,151959,152857,153763,154689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
